richtung,tagestyp,fahrt_nr,reihenfolge,haltestelle,uhrzeit
Neuwied -> Puderbach,So+Feiertag,3,15,Schillerstraße B an,10.39
Neuwied -> Puderbach,So+Feiertag,3,16,Schillerstraße B ab,10.41
Neuwied -> Puderbach,So+Feiertag,3,17,Petershof B,10.44
Neuwied -> Puderbach,So+Feiertag,3,18,Rüscheid Bamberger,10.46
Neuwied -> Puderbach,So+Feiertag,3,19,Dierdorf SZ-Center A,10.53
Neuwied -> Puderbach,So+Feiertag,3,20,Neuwieder Straße A,10.55
Neuwied -> Puderbach,So+Feiertag,3,21,Dierdorf Markt an,10.57
Neuwied -> Puderbach,So+Feiertag,3,22,Dierdorf Markt ab,10.58
Neuwied -> Puderbach,So+Feiertag,4,1,Neuwied Bahnhof D,11.11
Neuwied -> Puderbach,So+Feiertag,4,2,Moltkeplatz B,11.13
Neuwied -> Puderbach,So+Feiertag,4,3,An der Matthiaskirche A,11.14
Neuwied -> Puderbach,So+Feiertag,4,4,Schloßstraße A,11.18
Neuwied -> Puderbach,So+Feiertag,4,5,Im Weidchen B,11.20
Neuwied -> Puderbach,So+Feiertag,4,6,Stadion B,11.21
Neuwied -> Puderbach,So+Feiertag,4,7,Matthiasberg,11.23
Neuwied -> Puderbach,So+Feiertag,4,8,Ludwig-Erhard-Schule,11.25
Neuwied -> Puderbach,So+Feiertag,4,9,Beverwijker Ring,11.26
Neuwied -> Puderbach,So+Feiertag,4,10,Torney Friedhof Wennenberg,11.28
Neuwied -> Puderbach,So+Feiertag,4,11,Dierdorfer Straße,11.29
Neuwied -> Puderbach,So+Feiertag,4,12,Gladbach Chausseehaus,11.31
Neuwied -> Puderbach,So+Feiertag,4,13,Haus am Pilz,11.33
Neuwied -> Puderbach,So+Feiertag,4,14,Anhausen Braunsberg/Rheinhöhenweg,11.36
Neuwied -> Puderbach,So+Feiertag,4,15,Schillerstraße B an,11.39
Neuwied -> Puderbach,So+Feiertag,4,16,Schillerstraße B ab,11.41
Neuwied -> Puderbach,So+Feiertag,4,17,Petershof B,11.44
Neuwied -> Puderbach,So+Feiertag,4,18,Rüscheid Bamberger,11.46
Neuwied -> Puderbach,So+Feiertag,4,19,Dierdorf SZ-Center A,11.53
Neuwied -> Puderbach,So+Feiertag,4,20,Neuwieder Straße A,11.55
Neuwied -> Puderbach,So+Feiertag,4,21,Dierdorf Markt an,11.57
Neuwied -> Puderbach,So+Feiertag,4,22,Dierdorf Markt ab,11.58
Neuwied -> Puderbach,So+Feiertag,4,23,Wienau Flemmer,12.02
Neuwied -> Puderbach,So+Feiertag,4,24,Raubach In der Au,12.05
Neuwied -> Puderbach,So+Feiertag,4,25,Hanroth Hedwigsthal B,12.09
Neuwied -> Puderbach,So+Feiertag,4,26,Puderbach Hölzchens Mühle,12.10
Neuwied -> Puderbach,So+Feiertag,4,27,Puderbach Verbandsgemeinde,12.14
Neuwied -> Puderbach,So+Feiertag,5,1,Neuwied Bahnhof D,12.11
Neuwied -> Puderbach,So+Feiertag,5,2,Moltkeplatz B,12.13
Neuwied -> Puderbach,So+Feiertag,5,3,An der Matthiaskirche A,12.14
Neuwied -> Puderbach,So+Feiertag,5,4,Schloßstraße A,12.18
Neuwied -> Puderbach,So+Feiertag,5,5,Im Weidchen B,12.20
Neuwied -> Puderbach,So+Feiertag,5,6,Stadion B,12.21
Neuwied -> Puderbach,So+Feiertag,5,7,Matthiasberg,12.23
Neuwied -> Puderbach,So+Feiertag,5,8,Ludwig-Erhard-Schule,12.25
Neuwied -> Puderbach,So+Feiertag,5,9,Beverwijker Ring,12.26
Neuwied -> Puderbach,So+Feiertag,5,10,Torney Friedhof Wennenberg,12.28
Neuwied -> Puderbach,So+Feiertag,5,11,Dierdorfer Straße,12.29
Neuwied -> Puderbach,So+Feiertag,5,12,Gladbach Chausseehaus,12.31
Neuwied -> Puderbach,So+Feiertag,5,13,Haus am Pilz,12.33
Neuwied -> Puderbach,So+Feiertag,5,14,Anhausen Braunsberg/Rheinhöhenweg,12.36
Neuwied -> Puderbach,So+Feiertag,5,15,Schillerstraße B an,12.39
Neuwied -> Puderbach,So+Feiertag,5,16,Schillerstraße B ab,12.41
Neuwied -> Puderbach,So+Feiertag,5,17,Petershof B,12.44
Neuwied -> Puderbach,So+Feiertag,5,18,Rüscheid Bamberger,12.46
Neuwied -> Puderbach,So+Feiertag,5,19,Dierdorf SZ-Center A,12.53
Neuwied -> Puderbach,So+Feiertag,5,20,Neuwieder Straße A,12.55
Neuwied -> Puderbach,So+Feiertag,5,21,Dierdorf Markt an,12.57
Neuwied -> Puderbach,So+Feiertag,5,22,Dierdorf Markt ab,12.58
Neuwied -> Puderbach,So+Feiertag,6,1,Neuwied Bahnhof D,13.11
Neuwied -> Puderbach,So+Feiertag,6,2,Moltkeplatz B,13.13
Neuwied -> Puderbach,So+Feiertag,6,3,An der Matthiaskirche A,13.14
Neuwied -> Puderbach,So+Feiertag,6,4,Schloßstraße A,13.18
Neuwied -> Puderbach,So+Feiertag,6,5,Im Weidchen B,13.20
Neuwied -> Puderbach,So+Feiertag,6,6,Stadion B,13.21
Neuwied -> Puderbach,So+Feiertag,6,7,Matthiasberg,13.23
Neuwied -> Puderbach,So+Feiertag,6,8,Ludwig-Erhard-Schule,13.25
Neuwied -> Puderbach,So+Feiertag,6,9,Beverwijker Ring,13.26
Neuwied -> Puderbach,So+Feiertag,6,10,Torney Friedhof Wennenberg,13.28
Neuwied -> Puderbach,So+Feiertag,6,11,Dierdorfer Straße,13.29
Neuwied -> Puderbach,So+Feiertag,6,12,Gladbach Chausseehaus,13.31
Neuwied -> Puderbach,So+Feiertag,6,13,Haus am Pilz,13.33
Neuwied -> Puderbach,So+Feiertag,6,14,Anhausen Braunsberg/Rheinhöhenweg,13.36
Neuwied -> Puderbach,So+Feiertag,6,15,Schillerstraße B an,13.39
Neuwied -> Puderbach,So+Feiertag,6,16,Schillerstraße B ab,13.41
Neuwied -> Puderbach,So+Feiertag,6,17,Petershof B,13.44
Neuwied -> Puderbach,So+Feiertag,6,18,Rüscheid Bamberger,13.46
Neuwied -> Puderbach,So+Feiertag,6,19,Dierdorf SZ-Center A,13.53
Neuwied -> Puderbach,So+Feiertag,6,20,Neuwieder Straße A,13.55
Neuwied -> Puderbach,So+Feiertag,6,21,Dierdorf Markt an,13.57
Neuwied -> Puderbach,So+Feiertag,6,22,Dierdorf Markt ab,13.58
Neuwied -> Puderbach,So+Feiertag,6,23,Wienau Flemmer,14.02
Neuwied -> Puderbach,So+Feiertag,6,24,Raubach In der Au,14.05
Neuwied -> Puderbach,So+Feiertag,6,25,Hanroth Hedwigsthal B,14.09
Neuwied -> Puderbach,So+Feiertag,6,26,Puderbach Hölzchens Mühle,14.10
Neuwied -> Puderbach,So+Feiertag,6,27,Puderbach Verbandsgemeinde,14.14
Neuwied -> Puderbach,So+Feiertag,7,1,Neuwied Bahnhof D,14.11
Neuwied -> Puderbach,So+Feiertag,7,2,Moltkeplatz B,14.13
Neuwied -> Puderbach,So+Feiertag,7,3,An der Matthiaskirche A,14.14
Neuwied -> Puderbach,So+Feiertag,7,4,Schloßstraße A,14.18
Neuwied -> Puderbach,So+Feiertag,7,5,Im Weidchen B,14.20
Neuwied -> Puderbach,So+Feiertag,7,6,Stadion B,14.21
Neuwied -> Puderbach,So+Feiertag,7,7,Matthiasberg,14.23
Neuwied -> Puderbach,So+Feiertag,7,8,Ludwig-Erhard-Schule,14.25
Neuwied -> Puderbach,So+Feiertag,7,9,Beverwijker Ring,14.26
Neuwied -> Puderbach,So+Feiertag,7,10,Torney Friedhof Wennenberg,14.28
Neuwied -> Puderbach,So+Feiertag,7,11,Dierdorfer Straße,14.29
Neuwied -> Puderbach,So+Feiertag,7,12,Gladbach Chausseehaus,14.31
Neuwied -> Puderbach,So+Feiertag,7,13,Haus am Pilz,14.33
Neuwied -> Puderbach,So+Feiertag,7,14,Anhausen Braunsberg/Rheinhöhenweg,14.36
Neuwied -> Puderbach,So+Feiertag,7,15,Schillerstraße B an,14.39
Neuwied -> Puderbach,So+Feiertag,7,16,Schillerstraße B ab,14.41
Neuwied -> Puderbach,So+Feiertag,7,17,Petershof B,14.44
Neuwied -> Puderbach,So+Feiertag,7,18,Rüscheid Bamberger,14.46
Neuwied -> Puderbach,So+Feiertag,7,19,Dierdorf SZ-Center A,14.53
Neuwied -> Puderbach,So+Feiertag,7,20,Neuwieder Straße A,14.55
Neuwied -> Puderbach,So+Feiertag,7,21,Dierdorf Markt an,14.57
Neuwied -> Puderbach,So+Feiertag,7,22,Dierdorf Markt ab,14.58
Neuwied -> Puderbach,So+Feiertag,8,1,Neuwied Bahnhof D,15.11
Neuwied -> Puderbach,So+Feiertag,8,2,Moltkeplatz B,15.13
Neuwied -> Puderbach,So+Feiertag,8,3,An der Matthiaskirche A,15.14
Neuwied -> Puderbach,So+Feiertag,8,4,Schloßstraße A,15.18
Neuwied -> Puderbach,So+Feiertag,8,5,Im Weidchen B,15.20
Neuwied -> Puderbach,So+Feiertag,8,6,Stadion B,15.21
Neuwied -> Puderbach,So+Feiertag,8,7,Matthiasberg,15.23
Neuwied -> Puderbach,So+Feiertag,8,8,Ludwig-Erhard-Schule,15.25
Neuwied -> Puderbach,So+Feiertag,8,9,Beverwijker Ring,15.26
Neuwied -> Puderbach,So+Feiertag,8,10,Torney Friedhof Wennenberg,15.28
Neuwied -> Puderbach,So+Feiertag,8,11,Dierdorfer Straße,15.29
Neuwied -> Puderbach,So+Feiertag,8,12,Gladbach Chausseehaus,15.31
Neuwied -> Puderbach,So+Feiertag,8,13,Haus am Pilz,15.33
Neuwied -> Puderbach,So+Feiertag,8,14,Anhausen Braunsberg/Rheinhöhenweg,15.36
Neuwied -> Puderbach,So+Feiertag,8,15,Schillerstraße B an,15.39
Neuwied -> Puderbach,So+Feiertag,8,16,Schillerstraße B ab,15.41
Neuwied -> Puderbach,So+Feiertag,8,17,Petershof B,15.44
Neuwied -> Puderbach,So+Feiertag,8,18,Rüscheid Bamberger,15.46
Neuwied -> Puderbach,So+Feiertag,8,19,Dierdorf SZ-Center A,15.53
Neuwied -> Puderbach,So+Feiertag,8,20,Neuwieder Straße A,15.55
Neuwied -> Puderbach,So+Feiertag,8,21,Dierdorf Markt an,15.57
Neuwied -> Puderbach,So+Feiertag,8,22,Dierdorf Markt ab,15.58
Neuwied -> Puderbach,So+Feiertag,8,23,Wienau Flemmer,16.02
Neuwied -> Puderbach,So+Feiertag,8,24,Raubach In der Au,16.05
Neuwied -> Puderbach,So+Feiertag,8,25,Hanroth Hedwigsthal B,16.09
Neuwied -> Puderbach,So+Feiertag,8,26,Puderbach Hölzchens Mühle,16.10
Neuwied -> Puderbach,So+Feiertag,8,27,Puderbach Verbandsgemeinde,16.14
Neuwied -> Puderbach,So+Feiertag,9,1,Neuwied Bahnhof D,16.11
Neuwied -> Puderbach,So+Feiertag,9,2,Moltkeplatz B,16.13
Neuwied -> Puderbach,So+Feiertag,9,3,An der Matthiaskirche A,16.14
Neuwied -> Puderbach,So+Feiertag,9,4,Schloßstraße A,16.18
Neuwied -> Puderbach,So+Feiertag,9,5,Im Weidchen B,16.20
Neuwied -> Puderbach,So+Feiertag,9,6,Stadion B,16.21
Neuwied -> Puderbach,So+Feiertag,9,7,Matthiasberg,16.23
Neuwied -> Puderbach,So+Feiertag,9,8,Ludwig-Erhard-Schule,16.25
Neuwied -> Puderbach,So+Feiertag,9,9,Beverwijker Ring,16.26
Neuwied -> Puderbach,So+Feiertag,9,10,Torney Friedhof Wennenberg,16.28
Neuwied -> Puderbach,So+Feiertag,9,11,Dierdorfer Straße,16.29
Neuwied -> Puderbach,So+Feiertag,9,12,Gladbach Chausseehaus,16.31
Neuwied -> Puderbach,So+Feiertag,9,13,Haus am Pilz,16.33
Neuwied -> Puderbach,So+Feiertag,9,14,Anhausen Braunsberg/Rheinhöhenweg,16.36
Neuwied -> Puderbach,So+Feiertag,9,15,Schillerstraße B an,16.39
Neuwied -> Puderbach,So+Feiertag,9,16,Schillerstraße B ab,16.41
Neuwied -> Puderbach,So+Feiertag,9,17,Petershof B,16.44
Neuwied -> Puderbach,So+Feiertag,9,18,Rüscheid Bamberger,16.46
Neuwied -> Puderbach,So+Feiertag,9,19,Dierdorf SZ-Center A,16.53
Neuwied -> Puderbach,So+Feiertag,9,20,Neuwieder Straße A,16.55
Neuwied -> Puderbach,So+Feiertag,9,21,Dierdorf Markt an,16.57
Neuwied -> Puderbach,So+Feiertag,9,22,Dierdorf Markt ab,16.58
Neuwied -> Puderbach,So+Feiertag,10,1,Neuwied Bahnhof D,17.11
Neuwied -> Puderbach,So+Feiertag,10,2,Moltkeplatz B,17.13
Neuwied -> Puderbach,So+Feiertag,10,3,An der Matthiaskirche A,17.14
Neuwied -> Puderbach,So+Feiertag,10,4,Schloßstraße A,17.18
Neuwied -> Puderbach,So+Feiertag,10,5,Im Weidchen B,17.20
Neuwied -> Puderbach,So+Feiertag,10,6,Stadion B,17.21
Neuwied -> Puderbach,So+Feiertag,10,7,Matthiasberg,17.23
Neuwied -> Puderbach,So+Feiertag,10,8,Ludwig-Erhard-Schule,17.25
Neuwied -> Puderbach,So+Feiertag,10,9,Beverwijker Ring,17.26
Neuwied -> Puderbach,So+Feiertag,10,10,Torney Friedhof Wennenberg,17.28
Neuwied -> Puderbach,So+Feiertag,10,11,Dierdorfer Straße,17.29
Neuwied -> Puderbach,So+Feiertag,10,12,Gladbach Chausseehaus,17.31
Neuwied -> Puderbach,So+Feiertag,10,13,Haus am Pilz,17.33
Neuwied -> Puderbach,So+Feiertag,10,14,Anhausen Braunsberg/Rheinhöhenweg,17.36
Neuwied -> Puderbach,So+Feiertag,10,15,Schillerstraße B an,17.39
Neuwied -> Puderbach,So+Feiertag,10,16,Schillerstraße B ab,17.41
Neuwied -> Puderbach,So+Feiertag,10,17,Petershof B,17.44
Neuwied -> Puderbach,So+Feiertag,10,18,Rüscheid Bamberger,17.46
Neuwied -> Puderbach,So+Feiertag,10,19,Dierdorf SZ-Center A,17.53
Neuwied -> Puderbach,So+Feiertag,10,20,Neuwieder Straße A,17.55
Neuwied -> Puderbach,So+Feiertag,10,21,Dierdorf Markt an,17.57
Neuwied -> Puderbach,So+Feiertag,10,22,Dierdorf Markt ab,17.58
Neuwied -> Puderbach,So+Feiertag,10,23,Wienau Flemmer,18.02
Neuwied -> Puderbach,So+Feiertag,10,24,Raubach In der Au,18.05
Neuwied -> Puderbach,So+Feiertag,10,25,Hanroth Hedwigsthal B,18.09
Neuwied -> Puderbach,So+Feiertag,10,26,Puderbach Hölzchens Mühle,18.10
Neuwied -> Puderbach,So+Feiertag,10,27,Puderbach Verbandsgemeinde,18.14
Neuwied -> Puderbach,So+Feiertag,11,1,Neuwied Bahnhof D,18.11
Neuwied -> Puderbach,So+Feiertag,11,2,Moltkeplatz B,18.13
Neuwied -> Puderbach,So+Feiertag,11,3,An der Matthiaskirche A,18.14
Neuwied -> Puderbach,So+Feiertag,11,4,Schloßstraße A,18.18
Neuwied -> Puderbach,So+Feiertag,11,5,Im Weidchen B,18.20
Neuwied -> Puderbach,So+Feiertag,11,6,Stadion B,18.21
Neuwied -> Puderbach,So+Feiertag,11,7,Matthiasberg,18.23
Neuwied -> Puderbach,So+Feiertag,11,8,Ludwig-Erhard-Schule,18.25
Neuwied -> Puderbach,So+Feiertag,11,9,Beverwijker Ring,18.26
Neuwied -> Puderbach,So+Feiertag,11,10,Torney Friedhof Wennenberg,18.28
Neuwied -> Puderbach,So+Feiertag,11,11,Dierdorfer Straße,18.29
Neuwied -> Puderbach,So+Feiertag,11,12,Gladbach Chausseehaus,18.31
Neuwied -> Puderbach,So+Feiertag,11,13,Haus am Pilz,18.33
Neuwied -> Puderbach,So+Feiertag,11,14,Anhausen Braunsberg/Rheinhöhenweg,18.36
Neuwied -> Puderbach,So+Feiertag,11,15,Schillerstraße B an,18.39
Neuwied -> Puderbach,So+Feiertag,11,16,Schillerstraße B ab,18.41
Neuwied -> Puderbach,So+Feiertag,11,17,Petershof B,18.44
Neuwied -> Puderbach,So+Feiertag,11,18,Rüscheid Bamberger,18.46
Neuwied -> Puderbach,So+Feiertag,11,19,Dierdorf SZ-Center A,18.53
Neuwied -> Puderbach,So+Feiertag,11,20,Neuwieder Straße A,18.55
Neuwied -> Puderbach,So+Feiertag,11,21,Dierdorf Markt an,18.57
Neuwied -> Puderbach,So+Feiertag,11,22,Dierdorf Markt ab,18.58
Neuwied -> Puderbach,So+Feiertag,12,1,Neuwied Bahnhof D,19.11
Neuwied -> Puderbach,So+Feiertag,12,2,Moltkeplatz B,19.13
Neuwied -> Puderbach,So+Feiertag,12,3,An der Matthiaskirche A,19.14
Neuwied -> Puderbach,So+Feiertag,12,4,Schloßstraße A,19.18
Neuwied -> Puderbach,So+Feiertag,12,5,Im Weidchen B,19.20
Neuwied -> Puderbach,So+Feiertag,12,6,Stadion B,19.21
Neuwied -> Puderbach,So+Feiertag,12,7,Matthiasberg,19.23
Neuwied -> Puderbach,So+Feiertag,12,8,Ludwig-Erhard-Schule,19.25
Neuwied -> Puderbach,So+Feiertag,12,9,Beverwijker Ring,19.26
Neuwied -> Puderbach,So+Feiertag,12,10,Torney Friedhof Wennenberg,19.28
Neuwied -> Puderbach,So+Feiertag,12,11,Dierdorfer Straße,19.29
Neuwied -> Puderbach,So+Feiertag,12,12,Gladbach Chausseehaus,19.31
Neuwied -> Puderbach,So+Feiertag,12,13,Haus am Pilz,19.33
Neuwied -> Puderbach,So+Feiertag,12,14,Anhausen Braunsberg/Rheinhöhenweg,19.36
Neuwied -> Puderbach,So+Feiertag,12,15,Schillerstraße B an,19.39
Neuwied -> Puderbach,So+Feiertag,12,16,Schillerstraße B ab,19.41
Neuwied -> Puderbach,So+Feiertag,12,17,Petershof B,19.44
Neuwied -> Puderbach,So+Feiertag,12,18,Rüscheid Bamberger,19.46
Neuwied -> Puderbach,So+Feiertag,12,19,Dierdorf SZ-Center A,19.53
Neuwied -> Puderbach,So+Feiertag,12,20,Neuwieder Straße A,19.55
Neuwied -> Puderbach,So+Feiertag,12,21,Dierdorf Markt an,19.57
Neuwied -> Puderbach,So+Feiertag,12,22,Dierdorf Markt ab,19.58
Neuwied -> Puderbach,So+Feiertag,12,23,Wienau Flemmer,20.02
Neuwied -> Puderbach,So+Feiertag,12,24,Raubach In der Au,20.05
Neuwied -> Puderbach,So+Feiertag,12,25,Hanroth Hedwigsthal B,20.09
Neuwied -> Puderbach,So+Feiertag,12,26,Puderbach Hölzchens Mühle,20.10
Neuwied -> Puderbach,So+Feiertag,12,27,Puderbach Verbandsgemeinde,20.14
Neuwied -> Puderbach,So+Feiertag,13,1,Neuwied Bahnhof D,20.11
Neuwied -> Puderbach,So+Feiertag,13,2,Moltkeplatz B,20.13
Neuwied -> Puderbach,So+Feiertag,13,3,An der Matthiaskirche A,20.14
Neuwied -> Puderbach,So+Feiertag,13,4,Schloßstraße A,20.18
Neuwied -> Puderbach,So+Feiertag,13,5,Im Weidchen B,20.20
Neuwied -> Puderbach,So+Feiertag,13,6,Stadion B,20.21
Neuwied -> Puderbach,So+Feiertag,13,7,Matthiasberg,20.23
Neuwied -> Puderbach,So+Feiertag,13,8,Ludwig-Erhard-Schule,20.25
Neuwied -> Puderbach,So+Feiertag,13,9,Beverwijker Ring,20.26
Neuwied -> Puderbach,So+Feiertag,13,10,Torney Friedhof Wennenberg,20.28
Neuwied -> Puderbach,So+Feiertag,13,11,Dierdorfer Straße,20.29
Neuwied -> Puderbach,So+Feiertag,13,12,Gladbach Chausseehaus,20.31
Neuwied -> Puderbach,So+Feiertag,13,13,Haus am Pilz,20.33
Neuwied -> Puderbach,So+Feiertag,13,14,Anhausen Braunsberg/Rheinhöhenweg,20.36
Neuwied -> Puderbach,So+Feiertag,13,15,Schillerstraße B an,20.39
Neuwied -> Puderbach,So+Feiertag,13,16,Schillerstraße B ab,20.41
Neuwied -> Puderbach,So+Feiertag,13,17,Petershof B,20.44
Neuwied -> Puderbach,So+Feiertag,13,18,Rüscheid Bamberger,20.46
Neuwied -> Puderbach,So+Feiertag,13,19,Dierdorf SZ-Center A,20.53
Neuwied -> Puderbach,So+Feiertag,13,20,Neuwieder Straße A,20.55
Neuwied -> Puderbach,So+Feiertag,13,21,Dierdorf Markt an,20.57
Neuwied -> Puderbach,So+Feiertag,13,22,Dierdorf Markt ab,20.58
Neuwied -> Puderbach,So+Feiertag,14,1,Neuwied Bahnhof D,21.11
Neuwied -> Puderbach,So+Feiertag,14,2,Moltkeplatz B,21.13
Neuwied -> Puderbach,So+Feiertag,14,3,An der Matthiaskirche A,21.14
Neuwied -> Puderbach,So+Feiertag,14,4,Schloßstraße A,21.18
Neuwied -> Puderbach,So+Feiertag,14,5,Im Weidchen B,21.20
Neuwied -> Puderbach,So+Feiertag,14,6,Stadion B,21.21
Neuwied -> Puderbach,So+Feiertag,14,7,Matthiasberg,21.23
Neuwied -> Puderbach,So+Feiertag,14,8,Ludwig-Erhard-Schule,21.25
Neuwied -> Puderbach,So+Feiertag,14,9,Beverwijker Ring,21.26
Neuwied -> Puderbach,So+Feiertag,14,10,Torney Friedhof Wennenberg,21.28
Neuwied -> Puderbach,So+Feiertag,14,11,Dierdorfer Straße,21.29
Neuwied -> Puderbach,So+Feiertag,14,12,Gladbach Chausseehaus,21.31
Neuwied -> Puderbach,So+Feiertag,14,13,Haus am Pilz,21.33
Neuwied -> Puderbach,So+Feiertag,14,14,Anhausen Braunsberg/Rheinhöhenweg,21.36
Neuwied -> Puderbach,So+Feiertag,14,15,Schillerstraße B an,21.39
Neuwied -> Puderbach,So+Feiertag,14,16,Schillerstraße B ab,21.41
Neuwied -> Puderbach,So+Feiertag,14,17,Petershof B,21.44
Neuwied -> Puderbach,So+Feiertag,14,18,Rüscheid Bamberger,21.46
Neuwied -> Puderbach,So+Feiertag,14,19,Dierdorf SZ-Center A,21.53
Neuwied -> Puderbach,So+Feiertag,14,20,Neuwieder Straße A,21.55
Neuwied -> Puderbach,So+Feiertag,14,21,Dierdorf Markt an,21.57
Neuwied -> Puderbach,So+Feiertag,14,22,Dierdorf Markt ab,21.58
Neuwied -> Puderbach,So+Feiertag,14,23,Wienau Flemmer,22.02
Neuwied -> Puderbach,So+Feiertag,14,24,Raubach In der Au,22.05
Neuwied -> Puderbach,So+Feiertag,14,25,Hanroth Hedwigsthal B,22.09
Neuwied -> Puderbach,So+Feiertag,14,26,Puderbach Hölzchens Mühle,22.10
Neuwied -> Puderbach,So+Feiertag,14,27,Puderbach Verbandsgemeinde,22.14
Neuwied -> Puderbach,So+Feiertag,15,1,Neuwied Bahnhof D,23.11
Neuwied -> Puderbach,So+Feiertag,15,2,Moltkeplatz B,23.13
Neuwied -> Puderbach,So+Feiertag,15,3,An der Matthiaskirche A,23.14
Neuwied -> Puderbach,So+Feiertag,15,4,Schloßstraße A,23.18
Neuwied -> Puderbach,So+Feiertag,15,5,Im Weidchen B,23.20
Neuwied -> Puderbach,So+Feiertag,15,6,Stadion B,23.21
Neuwied -> Puderbach,So+Feiertag,15,7,Matthiasberg,23.23
Neuwied -> Puderbach,So+Feiertag,15,8,Ludwig-Erhard-Schule,23.25
Neuwied -> Puderbach,So+Feiertag,15,9,Beverwijker Ring,23.26
Neuwied -> Puderbach,So+Feiertag,15,10,Torney Friedhof Wennenberg,23.28
Neuwied -> Puderbach,So+Feiertag,15,11,Dierdorfer Straße,23.29
Neuwied -> Puderbach,So+Feiertag,15,12,Gladbach Chausseehaus,23.31
Neuwied -> Puderbach,So+Feiertag,15,13,Haus am Pilz,23.33
Neuwied -> Puderbach,So+Feiertag,15,14,Anhausen Braunsberg/Rheinhöhenweg,23.36
Neuwied -> Puderbach,So+Feiertag,15,15,Schillerstraße B an,23.39
Neuwied -> Puderbach,So+Feiertag,15,16,Schillerstraße B ab,23.41
Neuwied -> Puderbach,So+Feiertag,15,17,Petershof B,23.44
Neuwied -> Puderbach,So+Feiertag,15,18,Rüscheid Bamberger,23.46
Neuwied -> Puderbach,So+Feiertag,15,19,Dierdorf SZ-Center A,23.53
Neuwied -> Puderbach,So+Feiertag,15,20,Neuwieder Straße A,23.55
Neuwied -> Puderbach,So+Feiertag,15,21,Dierdorf Markt an,23.57
Neuwied -> Puderbach,So+Feiertag,15,22,Dierdorf Markt ab,23.58
Neuwied -> Puderbach,So+Feiertag,15,23,Wienau Flemmer,0.02
Neuwied -> Puderbach,So+Feiertag,15,24,Raubach In der Au,0.05
Neuwied -> Puderbach,So+Feiertag,15,25,Hanroth Hedwigsthal B,0.09
Neuwied -> Puderbach,So+Feiertag,15,26,Puderbach Hölzchens Mühle,0.10
Neuwied -> Puderbach,So+Feiertag,15,27,Puderbach Verbandsgemeinde,0.14
