idint,linie,centerx,centery,title
vrm-2405,,7.641005997399723,50.250737983350135,"Spay, Mainzer Straße"
vrm-2406,,7.641005997399723,50.250737983350135,"Spay, Mainzer Straße"
vrm-2407,,7.648197356912888,50.25635324406949,"Spay, Schottel"
vrm-2408,,7.648197356912888,50.25635324406949,"Spay, Schottel"
vrm-2409,,7.648427557134228,50.25962078223231,"Spay, Schule"
vrm-2410,,7.648427557134228,50.25962078223231,"Spay, Schule"
vrm-2411,,7.633860132505293,50.248495600772735,"Spay, Sonneneck Nord"
vrm-2412,,7.628107314566501,50.24856273533429,"Spay, Sonneneck Süd"
vrm-2413,,7.549160891778149,50.27919134912606,"Waldesch, Grundschule"
vrm-2414,,7.544705166424555,50.2858452711011,"Waldesch, Hübingerweg"
vrm-2415,,7.537176692746661,50.27087442913477,"Waldesch, Hünenfeld Bundesstraße"
vrm-2416,,7.537176692746661,50.27087442913477,"Waldesch, Hünenfeld Bundesstraße"
vrm-2417,,7.548983130548137,50.281806425426424,"Waldesch, Hunsrückhöhenstraße"
vrm-2418,,7.548983130548137,50.281806425426424,"Waldesch, Hunsrückhöhenstraße"
vrm-2419,,7.536191739950494,50.28194282960468,"Waldesch, Im Schild"
vrm-2420,,7.543731234156336,50.280040844025066,"Waldesch, Kirche"
vrm-2421,,7.543731234156336,50.280040844025066,"Waldesch, Kirche"
vrm-2422,,7.54786423811124,50.28029042901038,"Waldesch, Koblenzer Straße"
vrm-2423,,7.54786423811124,50.28029042901038,"Waldesch, Koblenzer Straße"
vrm-2424,,7.549576114590752,50.28769599220861,"Waldesch, König von Rom"
vrm-2425,,7.549576114590752,50.28769599220861,"Waldesch, König von Rom"
vrm-2426,,7.526784671184095,50.25792644596197,"Waldesch, Naßheck Bundesstraße"
vrm-2427,,7.526784671184095,50.25792644596197,"Waldesch, Naßheck Bundesstraße"
vrm-2428,,7.520180421410452,50.3121222692163,"Winningen, Am Moselufer"
vrm-2429,,7.520180421410452,50.3121222692163,"Winningen, Am Moselufer"
vrm-2430,,7.523211148974648,50.315848397765656,"Winningen, Bahnhof"
vrm-2431,,7.501206487479154,50.3120770485568,"Winningen, Campingplatz Ziehfurt"
vrm-2432,,7.520533233015435,50.31568842959159,"Winningen, Friedhof"
vrm-2433,,7.50913485227825,50.309615676044636,"Winningen, Schwimmbad"
vrm-2434,,7.473570948161344,50.33995902094114,"Wolken, Bassenheimer Straße"
vrm-2435,,7.473570948161344,50.33995902094114,"Wolken, Bassenheimer Straße"
vrm-2436,,7.469572445689066,50.336686561762534,"Wolken, Dorfplatz"
vrm-2437,,7.469572445689066,50.336686561762534,"Wolken, Dorfplatz"
vrm-2438,,7.474087929604552,50.343122739872314,"Wolken, Künsterhof"
vrm-2439,,7.474087929604552,50.343122739872314,"Wolken, Künsterhof"
vrm-2440,,7.465318740317499,50.336990254723126,"Wolken, Vor der Bend"
vrm-2441,,7.465318740317499,50.336990254723126,"Wolken, Vor der Bend"
vrm-2442,,7.462170089739237,50.33875646834882,"Wolken, Zur Wildwiese"
vrm-2443,,7.462170089739237,50.33875646834882,"Wolken, Zur Wildwiese"
vrm-2444,,7.329265819197599,50.41285137804481,"Nickenich, Auf dem Acker"
vrm-2445,,7.329276548039057,50.412803518921805,"Nickenich, Auf dem Acker"
vrm-2446,,7.324695443558039,50.41353215338555,"Nickenich, Linde"
vrm-2447,,7.328526155161054,50.40891596933817,"Nickenich, Niedermendiger Straße"
vrm-2448,,7.318591582971102,50.41296702483589,"Nickenich, Oberdorf"
vrm-2449,,7.8728287536030335,50.20376143765433,"Buch (Taunus), Bucher Mühle"
vrm-2450,,7.872842545914424,50.20372432097211,"Buch (Taunus), Bucher Mühle"
vrm-2451,,7.877183285809541,50.20477370353617,"Buch (Taunus), Lindenstraße"
vrm-2452,,7.87716949349815,50.20481082021839,"Buch (Taunus), Lindenstraße"
vrm-2453,,7.858282380625399,50.19878440792656,"Nastätten, Altes Rathaus"
vrm-2454,,7.866874803351858,50.197605185604225,"Nastätten, Am Weinberg"
vrm-2455,,7.86671372616324,50.19759331995706,"Nastätten, Am Weinberg"
vrm-2456,,7.853323489197378,50.19915280288048,"Nastätten, Busbahnhof"
vrm-2457,,7.853323489197378,50.19915280288048,"Nastätten, Busbahnhof"
vrm-2458,,7.853323489197378,50.19915280288048,"Nastätten, Busbahnhof"
vrm-2459,,7.855860496985633,50.19501356384961,"Nastätten, Hahnenmühle"
vrm-2460,,7.855828310461273,50.19506507641485,"Nastätten, Hahnenmühle"
vrm-2461,,7.858452353552571,50.20081779593135,"Nastätten, Hochstraße"
vrm-2462,,7.85700805975971,50.19863164434603,"Nastätten, Hoster"
vrm-2463,,7.850811448599043,50.19873224084696,"Nastätten, Industriestraße"
vrm-2464,,7.848226748079604,50.19678298975014,"Nastätten, Rheinstraße"
vrm-2465,,7.8634962729687965,50.19902286000295,"Nastätten, Oberstraße"
vrm-2466,,7.8634318999200925,50.199101840518864,"Nastätten, Oberstraße"
vrm-2467,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2468,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2469,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2470,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2471,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2472,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2473,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2474,,7.862109617097992,50.195587606524576,"Nastätten, Schulzentrum"
vrm-2475,,7.862313465085689,50.19529226162494,"Nastätten, Schulzentrum"
vrm-2476,,7.844786415009369,50.20453661437172,"Nastätten, Thurnsmühle"
vrm-2477,,7.844780749896952,50.20454104964159,"Nastätten, Thurnsmühle"
vrm-2478,,7.857866385344169,50.19113133830989,"Nastätten, Waldschwimmbad"
vrm-2479,,7.851047830997921,50.20164325532838,"Nastätten, Webergasse"
vrm-2480,,7.85106392426002,50.20163982161721,"Nastätten, Webergasse"
vrm-2481,,7.835597970686604,50.1981327318034,"Oelsberg, Borngasse"
vrm-2482,,7.8388452728201505,50.193441407273234,"Oelsberg, Bundesstraße"
vrm-2483,,7.839000841021115,50.19347918496418,"Oelsberg, Bundesstraße"
vrm-2484,,7.836686045996601,50.20052537303332,"Oelsberg, Nastätter Straße"
vrm-2485,,7.836463422536526,50.200466998554475,"Oelsberg, Nastätter Straße"
vrm-2486,,7.643584936858632,50.274026865874774,"Braubach, Bahnhof"
vrm-2487,,7.643584936858632,50.274026865874774,"Braubach, Bahnhof"
vrm-2488,,7.643584936858632,50.274026865874774,"Braubach, Bahnhof"
vrm-2489,,7.643584936858632,50.274026865874774,"Braubach, Bahnhof"
vrm-2490,,7.632942749356618,50.28250951295741,"Braubach, Blosberg"
vrm-2491,,7.632942749356618,50.28250951295741,"Braubach, Blosberg"
vrm-2492,,7.656515407735458,50.265866527050036,"Braubach, Dachsenhäuser Straße"
vrm-2493,,7.656515407735458,50.265866527050036,"Braubach, Dachsenhäuser Straße"
vrm-2494,,7.652394731493617,50.27465100887447,"Braubach, Felsenkeller"
vrm-2495,,7.652394731493617,50.27465100887447,"Braubach, Felsenkeller"
vrm-2496,,7.640521281879178,50.27762467953589,"Braubach, Im Jagenstiel"
vrm-2497,,7.640521281879178,50.27762467953589,"Braubach, Im Jagenstiel"
vrm-2498,,7.653466362312267,50.268502483114275,"Braubach, Johannisfriedhof"
vrm-2499,,7.653466362312267,50.268502483114275,"Braubach, Johannisfriedhof"
vrm-2500,,7.896306722199012,50.8025444267992,"Kirchen (Sieg), Am Ottoturm"
vrm-2501,,7.896306722199012,50.8025444267992,"Kirchen (Sieg), Am Ottoturm"
vrm-2502,,7.90738608330425,50.80087291092959,"Kirchen (Sieg), Druidenhalle"
vrm-2503,,7.907428998670081,50.80088647230906,"Kirchen (Sieg), Druidenhalle"
vrm-2504,,7.904359780592102,50.81015658303689,"Kirchen (Sieg), Haubergstraße"
vrm-2505,,7.904359780592102,50.81015658303689,"Kirchen (Sieg), Haubergstraße"
vrm-2506,,7.911142109206676,50.81086758764124,"Kirchen (Sieg), Zum Weißen Stein"
vrm-2507,,7.911142109206676,50.81086758764124,"Kirchen (Sieg), Zum Weißen Stein"
vrm-2508,,7.876723962331465,50.81253774572788,"Kirchen (Sieg), Am Buschert"
vrm-2509,,7.880243726818069,50.806742091851326,"Kirchen (Sieg), Kirchen Bahnhof"
vrm-2510,,7.880133756193126,50.806326811019254,"Kirchen (Sieg), Kirchen Bahnhof"
vrm-2511,,7.880415388281393,50.80656581284957,"Kirchen (Sieg), Bahnhof"
vrm-2512,,7.885133878205779,50.80688978903009,"Kirchen (Sieg), Brunnenstraße"
vrm-2513,,7.885133878205779,50.80688978903009,"Kirchen (Sieg), Brunnenstraße"
vrm-2514,,7.895201639909518,50.811491127740354,"Kirchen (Sieg), Eichelchen"
vrm-2515,,7.895201639909518,50.811491127740354,"Kirchen (Sieg), Eichelchen"
vrm-2516,,7.882749227053018,50.808090042395186,"Kirchen (Sieg), Kirchen, Ev. Kindergarten"
vrm-2517,,7.882749227053018,50.808090042395186,"Kirchen (Sieg), Ev. Kindergarten"
vrm-2518,,7.892407920306022,50.80898253337463,"Kirchen (Sieg), Feldstraße"
vrm-2519,,7.892407920306022,50.80898253337463,"Kirchen (Sieg), Feldstraße"
vrm-2520,,7.8826252386878455,50.80592130963922,"Kirchen (Sieg), Geschwister-Scholl-Schule"
vrm-2521,,7.893127449004728,50.81096785131971,"Kirchen (Sieg), Hardtkopfstraße"
vrm-2522,,7.893127449004728,50.81096785131971,"Kirchen (Sieg), Hardtkopfstraße"
vrm-2523,,7.890156016042909,50.80575423156753,"Kirchen (Sieg), Im Höfergarten"
vrm-2524,,7.890156016042909,50.80575423156753,"Kirchen (Sieg), Im Höfergarten"
vrm-2525,,7.885646772606271,50.80979047991685,"Kirchen (Sieg), Im Wirtsgarten"
vrm-2526,,7.885892569484865,50.80840788448738,"Kirchen (Sieg), Kirchen, Kindergarten St. Nikolaus"
vrm-2527,,7.87118763405029,50.81020005000093,"Kirchen (Sieg), Kircherhütte"
vrm-2528,,7.887396469983869,50.80544550818794,"Kirchen (Sieg), Kirmesfeld"
vrm-2529,,7.887396469983869,50.80544550818794,"Kirchen (Sieg), Kirmesfeld"
vrm-2530,,7.8796188106049465,50.80993324788369,"Kirchen (Sieg), Langs Eck"
vrm-2531,,7.879454111598762,50.809964984105626,"Kirchen (Sieg), Langs Eck"
vrm-2532,,7.879454111598762,50.809964984105626,"Kirchen (Sieg), Langs Eck"
vrm-2533,,7.879454111598762,50.809964984105626,"Kirchen (Sieg), Langs Eck"
vrm-2534,,7.870229239595517,50.81168363441793,"Kirchen (Sieg), Rainstraße"
vrm-2535,,7.8810175318535505,50.80808866654262,"Kirchen (Sieg), Rathaus"
vrm-2536,,7.88097461648772,50.80810900587145,"Kirchen (Sieg), Rathaus"
vrm-2537,,7.8812820162208945,50.81297130492454,"Kirchen (Sieg), Siegener Straße"
vrm-2538,,7.887560788793584,50.80988069219334,"Kirchen (Sieg), Vogelsang"
vrm-2539,,7.880320830728017,50.81408316893301,"Kirchen (Sieg), Wilhelmstraße"
vrm-2540,,7.916359008130301,50.799484141192174,"Kirchen (Sieg), Offhausen, Dorfplatz"
vrm-2541,,7.8543990526845455,50.815447377512264,"Kirchen (Sieg), Au"
vrm-2542,,7.854395978688646,50.81543225451867,"Kirchen (Sieg), Au"
vrm-2543,,7.8646700641193,50.81147678240735,"Kirchen (Sieg), Im Rußloch"
vrm-2544,,7.8646700641193,50.81147678240735,"Kirchen (Sieg), Im Rußloch"
vrm-2545,,7.857190442540276,50.81958751388337,"Kirchen (Sieg), In den Bitzen"
vrm-2546,,7.857190442540276,50.81958751388337,"Kirchen (Sieg), In den Bitzen"
vrm-2547,,7.860940786830017,50.814237298580814,"Kirchen (Sieg), Sportplatz"
vrm-2548,,7.860940786830017,50.814237298580814,"Kirchen (Sieg), Sportplatz"
vrm-2549,,7.981707679075972,50.36849848316342,"Altendiez, Friedhof"
vrm-2550,,7.984790459958021,50.373615889294626,"Altendiez, Grenzweg"
vrm-2551,,7.984790459958021,50.373615889294626,"Altendiez, Grenzweg"
vrm-2552,,7.988054500214103,50.371566782009594,"Altendiez, Hambachstraße"
vrm-2553,,7.988054500214103,50.371566782009594,"Altendiez, Hambachstraße"
vrm-2554,,7.983600786244667,50.37137505228245,"Altendiez, Heistenbacher Straße"
vrm-2555,,7.983600786244667,50.37137505228245,"Altendiez, Heistenbacher Straße"
vrm-2556,,7.979701244535591,50.370261659461725,"Altendiez, Holzappeler Straße"
vrm-2557,,7.984801051763012,50.371142704438796,"Altendiez, Wilhelmstraße"
vrm-2558,,7.984801051763012,50.371142704438796,"Altendiez, Wilhelmstraße"
vrm-2559,,8.002878764170859,50.386210678463335,"Aull, Koblenzer Straße"
vrm-2560,,8.002878764170859,50.386210678463335,"Aull, Koblenzer Straße"
vrm-2561,,8.005619554852741,50.36008039251152,"Birlenbach, Gartenstraße"
vrm-2562,,8.005619554852741,50.36008039251152,"Birlenbach, Gartenstraße"
vrm-2563,,8.001711247075827,50.35739375365163,"Birlenbach, Grundschule"
vrm-2564,,8.002934807498935,50.35602820671882,"Birlenbach, Hauptstraße"
vrm-2565,,8.002934807498935,50.35602820671882,"Birlenbach, Hauptstraße"
vrm-2566,,7.996407376754336,50.359578553487026,"Birlenbach, Kindergarten"
vrm-2567,,8.006965458746171,50.38047167931286,"Diez, Albertinenstraße"
vrm-2568,,8.006965458746171,50.38047167931286,"Diez, Albertinenstraße"
vrm-2569,,8.004222175767987,50.37109475628402,"Diez, Alte Brücke"
vrm-2570,,8.004222175767987,50.37109475628402,"Diez, Alte Brücke"
vrm-2571,,8.012353512123244,50.36754861283134,"Diez, Am Geisenberg"
vrm-2572,,8.012353512123244,50.36754861283134,"Diez, Am Geisenberg"
vrm-2573,,8.009340640189139,50.36840437381172,"Diez, Am Guckenberg"
vrm-2574,,8.009340640189139,50.36840437381172,"Diez, Am Guckenberg"
vrm-2575,,8.007633329456963,50.3666630221103,"Diez, Am Katzenstein"
vrm-2576,,8.006648734241773,50.37610702272667,"Diez, Amalienstraße"
vrm-2577,,8.006648734241773,50.37610702272667,"Diez, Amalienstraße"
vrm-2578,,7.995639070873822,50.372001269465066,"Diez, Auf dem Rödchen"
vrm-2579,,7.995639070873822,50.372001269465066,"Diez, Auf dem Rödchen"
vrm-2580,,8.018911450101262,50.374106578376754,"Diez, AWO-Seniorenzentrum"
vrm-2581,,8.018911450101262,50.374106578376754,"Diez, AWO-Seniorenzentrum"
vrm-2582,,8.019355072278483,50.37032396417243,"Diez, Bahnhof"
vrm-2583,,8.019355072278483,50.37032396417243,"Diez, Bahnhof"
vrm-2584,,8.019355072278483,50.37032396417243,"Diez, Bahnhof"
vrm-2585,,8.027768189055214,50.37219333976441,"Diez, Bahnhofsweg/Felkestraße"
vrm-2586,,8.027768189055214,50.37219333976441,"Diez, Bahnhofsweg/Felkestraße"
vrm-2587,,8.000591912006774,50.37119852399508,"Diez, Emser Straße"
vrm-2588,,8.000591912006774,50.37119852399508,"Diez, Emser Straße"
vrm-2589,,8.006585113716557,50.36703181004579,"Diez, Fachinger Weg"
vrm-2590,,8.01393479422267,50.37334499480795,"Diez, Finanzamt"
vrm-2591,,8.01393479422267,50.37334499480795,"Diez, Finanzamt"
vrm-2592,,8.018415179277278,50.372258679058994,"Diez, Haus Deul"
vrm-2593,,8.023156672763578,50.37351275060336,"Diez, Helios-Klinik"
vrm-2594,,8.023156672763578,50.37351275060336,"Diez, Helios-Klinik"
vrm-2595,,8.00367267372379,50.38121697935647,"Diez, Kadettenweg"
vrm-2596,,8.00367267372379,50.38121697935647,"Diez, Kadettenweg"
vrm-2597,,8.009395700021969,50.373864033876046,"Diez, Krankenhaus/Jugendherberge"
vrm-2598,,8.009395700021969,50.373864033876046,"Diez, Krankenhaus/Jugendherberge"
vrm-2599,,8.008200358688706,50.370490194047676,"Diez, Marktplatz"
vrm-2600,,8.005821795680774,50.37866316666263,"Diez, Neuer Friedhof"
vrm-2601,,8.005821795680774,50.37866316666263,"Diez, Neuer Friedhof"
vrm-2602,,8.041725769709284,50.377408606621245,"Diez, Ostbahnhof/Kaserne"
vrm-2603,,8.041725769709284,50.377408606621245,"Diez, Ostbahnhof/Kaserne"
vrm-2604,,8.00110396585853,50.37560984857896,"Diez, Schleuse"
vrm-2605,,8.00110396585853,50.37560984857896,"Diez, Schleuse"
vrm-2606,,8.00579029475838,50.382188432825046,"Diez, Schloss Oranienstein"
vrm-2607,,8.00579029475838,50.382188432825046,"Diez, Schloss Oranienstein"
vrm-2608,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2609,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2610,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2611,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2612,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2613,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2614,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2615,,8.014255588102056,50.36329272751708,"Diez, Schulzentrum"
vrm-2616,,8.014133915340507,50.370522654286034,"Diez, Wilhelmstraße/Rathaus"
vrm-2617,,8.014133915340507,50.370522654286034,"Diez, Wilhelmstraße/Rathaus"
vrm-2618,,8.006128744728555,50.37406999964594,"Diez, Wilhelm-von-Nassau-Park"
vrm-2619,,8.006128744728555,50.37406999964594,"Diez, Wilhelm-von-Nassau-Park"
vrm-2620,,8.029161925887296,50.36729441236986,"Diez, Aarstraße"
vrm-2621,,8.029161925887296,50.36729441236986,"Diez, Aarstraße"
vrm-2622,,8.028590316813082,50.368431841931084,"Diez, Bahnhof"
vrm-2623,,8.017051254076161,50.36476438066682,"Diez, Brandenburger Straße Ost"
vrm-2624,,8.014690907316538,50.3653559812181,"Diez, Brandenburger Straße West"
vrm-2625,,8.01932690387564,50.36691510532835,"Diez, Breslauer Straße"
vrm-2626,,8.030798105216437,50.3718768669881,"Diez, Einkaufspark"
vrm-2627,,8.030798105216437,50.3718768669881,"Diez, Einkaufspark"
vrm-2628,,8.03116061684537,50.36788667737092,"Diez, Hohe Straße"
vrm-2629,,8.019942239278752,50.363664562553545,"Diez, In der Zahlbach"
vrm-2630,,8.047337644767012,50.37388420831972,"Diez, Industriestraße Mitte"
vrm-2631,,8.047337644767012,50.37388420831972,"Diez, Industriestraße Mitte"
vrm-2632,,8.040736237742307,50.37417171055443,"Diez, Industriestraße West"
vrm-2633,,8.040736237742307,50.37417171055443,"Diez, Industriestraße West"
vrm-2634,,8.02183678360358,50.36999410763196,"Diez, Kaiser-Wilhelm-Denkmal"
vrm-2635,,8.02183678360358,50.36999410763196,"Diez, Kaiser-Wilhelm-Denkmal"
vrm-2636,,8.019935536664502,50.36535532726045,"Diez, Königsberger Straße"
vrm-2637,,8.035968510712973,50.37418625270742,"Diez, Oranienbad/Eishalle"
vrm-2638,,8.035968510712973,50.37418625270742,"Diez, Oranienbad/Eishalle"
vrm-2639,,8.028606550116157,50.366948013611236,"Diez, Pestalozzischule"
vrm-2640,,8.033276379799597,50.36964007040054,"Diez, Polizei"
vrm-2641,,8.015436383328062,50.36670236029004,"Diez, Pommernstraße"
vrm-2642,,8.025744914273847,50.36936137557712,"Diez, Rudolf-Dietz-Straße"
vrm-2643,,8.025744914273847,50.36936137557712,"Diez, Rudolf-Dietz-Straße"
vrm-2644,,8.01878540836495,50.36794481658528,"Diez, Schläferweg"
vrm-2645,,7.989932177267986,50.37784273988707,"Heistenbach, Rosenstraße"
vrm-2646,,7.989932177267986,50.37784273988707,"Heistenbach, Rosenstraße"
vrm-2647,,7.985893713250666,50.37925558843207,"Heistenbach, Schulstraße/Unterdorfstraße"
vrm-2648,,7.985893713250666,50.37925558843207,"Heistenbach, Schulstraße/Unterdorfstraße"
vrm-2649,,8.04680540542675,50.351314605509124,"Holzheim (b Diez), Bundesstraße"
vrm-2650,,8.04680540542675,50.351314605509124,"Holzheim (b Diez), Bundesstraße"
vrm-2651,,8.047869797242141,50.352915216169094,"Holzheim (b Diez), Helmut-Weimar-Platz"
vrm-2652,,8.048316015106284,50.35450176555231,"Holzheim (b Diez), Rathaus"
vrm-2653,,8.048316015106284,50.35450176555231,"Holzheim (b Diez), Rathaus"
vrm-2654,,8.048565484006629,50.356086703232656,"Holzheim (b Diez), Turnhalle"
vrm-2655,,7.91670200953919,50.77275131109299,"Herdorf, Hellertalstraße"
vrm-2656,,7.916707373959918,50.77276148838273,"Herdorf, Hellertalstraße"
vrm-2657,,7.143763632371538,50.13031012517715,"Cochem, August-Horch-Straße"
vrm-2658,,7.131948444702874,50.13682663101654,"Cochem, Dohrer Straße"
vrm-2659,,7.132109042544334,50.13677898827632,"Cochem, Dohrer Straße"
vrm-2660,,7.149270421210143,50.13011021498617,"Cochem, Industriering Ost"
vrm-2661,,7.144835623946369,50.12817815352419,"Cochem, Industriering West"
vrm-2662,,7.137362977124872,50.13462906017815,"Cochem, Kaserne"
vrm-2663,,7.165957735586183,50.145315205346556,"Cochem, Am Markt"
vrm-2664,,7.168032590958417,50.152930537536086,"Cochem, Bahnhof"
vrm-2665,,7.167228324104744,50.15303464415322,"Cochem, Bahnhof"
vrm-2666,,7.167228324104744,50.15303464415322,"Cochem, Bahnhof"
vrm-2667,,7.167228324104744,50.15303464415322,"Cochem, Bahnhof"
vrm-2668,,7.155192677690223,50.15119067905286,"Cochem, Campingplatz Schausten"
vrm-2669,,7.155316516416953,50.15096469329213,"Cochem, Campingplatz Schausten"
vrm-2670,,7.166641862288538,50.14808034314376,"Cochem, Endertplatz"
vrm-2671,,7.1661942521368145,50.147936165073546,"Cochem, Endertplatz"
vrm-2672,,7.166543580164169,50.14787890020229,"Cochem, Endertplatz"
vrm-2673,,7.166543580164169,50.14787890020229,"Cochem, Endertplatz"
vrm-2674,,7.166543580164169,50.14787890020229,"Cochem, Endertplatz"
vrm-2675,,7.166543580164169,50.14787890020229,"Cochem, Endertplatz"
vrm-2676,,7.165918039277978,50.147967400155466,"Cochem, Endertplatz"
vrm-2677,,7.162872194714365,50.14767067787708,"Cochem, Endertstraße"
vrm-2678,,7.162700973849519,50.14746361159228,"Cochem, Endertstraße"
vrm-2679,,7.162759272826507,50.14403761591189,"Cochem, Jahnstraße"
vrm-2680,,7.188785462126137,50.13997209887164,"Cochem, Kloster Ebernach"
vrm-2681,,7.18886056401634,50.13997209887164,"Cochem, Kloster Ebernach"
vrm-2682,,7.163549086940643,50.14603247371063,"Cochem, Klosterberg"
vrm-2683,,7.1715132494179405,50.139650741607554,"Cochem, Oberer Weg"
vrm-2684,,7.1715132494179405,50.139650741607554,"Cochem, Oberer Weg"
vrm-2685,,7.165683002815641,50.1416346268076,"Cochem, Reichsburg"
vrm-2686,,7.178042516213905,50.13848961776569,"Cochem, Sehl Kapelle"
vrm-2687,,7.178042516213905,50.13848961776569,"Cochem, Sehl Kapelle"
vrm-2688,,7.164769981260393,50.14374932030743,"Cochem, Tummelchen/Burgsattel"
vrm-2689,,7.164769981260393,50.14374932030743,"Cochem, Tummelchen/Burgsattel"
vrm-2690,,7.1510599794825405,50.153552390388796,"Cochem, Wakelei"
vrm-2691,,7.151102894848341,50.15355582755014,"Cochem, Wakelei"
vrm-2692,,7.1450737304031575,50.15916808045138,"Cochem, Winneburg"
vrm-2693,,7.145089823665322,50.159192137686254,"Cochem, Winneburg"
vrm-2694,,7.174658702942313,50.15385327451062,"Cochem, Avalonstraße"
vrm-2695,,7.174658702942313,50.15385327451062,"Cochem, Avalonstraße"
vrm-2696,,7.173832358166774,50.15276092544095,"Cochem, Bergstraße/Brauseleystraße"
vrm-2697,,7.173832358166774,50.15276092544095,"Cochem, Bergstraße/Brauseleystraße"
vrm-2698,,7.170334903249705,50.14772562248186,"Cochem, Brücke"
vrm-2699,,7.181236096308078,50.15935193441336,"Cochem, Einkaufszentrum"
vrm-2700,,7.170229975248531,50.14334030362273,"Cochem, Fährgasse"
vrm-2701,,7.176951249424834,50.157622060485835,"Cochem, Freizeitzentrum"
vrm-2702,,7.176951249424834,50.157622060485835,"Cochem, Freizeitzentrum"
vrm-2703,,7.17281970405901,50.15512900619424,"Cochem, Jugendherberge"
vrm-2704,,7.172778966722891,50.15514285609977,"Cochem, Jugendherberge"
vrm-2705,,7.172562813745008,50.151809693954654,"Cochem, Kapellenstraße"
vrm-2706,,7.172506259200603,50.15180078045986,"Cochem, Kapellenstraße"
vrm-2707,,7.178115586671187,50.155791961110225,"Cochem, Krankenhaus"
vrm-2708,,7.17806167620628,50.15584405491585,"Cochem, Krankenhaus"
vrm-2709,,7.170802481439365,50.14543269459845,"Cochem, Valwiger Straße"
vrm-2710,,7.171832450219328,50.143995703926706,"Cochem, Valwiger Straße"
vrm-2711,,7.1280504611191065,50.1339091113153,"Dohr, Einkaufsmarkt"
vrm-2712,,7.128171669204542,50.133823444592444,"Dohr, Einkaufsmarkt"
vrm-2713,,7.12600865378986,50.13285642313327,"Dohr, Grundschule"
vrm-2714,,7.118946772838048,50.12812857097934,"Dohr, Kirchstraße"
vrm-2715,,7.123646699714407,50.131553566737516,"Dohr, Maschinenfabrik"
vrm-2716,,7.123553404933671,50.13161729353869,"Dohr, Maschinenfabrik"
vrm-2717,,7.113034823264141,50.155045456290516,"Faid, Haus Therese"
vrm-2718,,7.11283097527645,50.15498015222844,"Faid, Haus Therese"
vrm-2719,,7.120321924931531,50.14648318065687,"Faid, Kelberger Straße"
vrm-2720,,7.120321924931531,50.14648318065687,"Faid, Kelberger Straße"
vrm-2721,,7.122380804960934,50.144663590032486,"Faid, Kirchweg"
vrm-2722,,7.122380804960934,50.144663590032486,"Faid, Kirchweg"
vrm-2723,,7.210356047158324,50.142257261990025,"Valwig, Moselweinstraße"
vrm-2724,,7.210356047158324,50.142257261990025,"Valwig, Moselweinstraße"
vrm-2725,,7.890471824588843,50.780858317798376,"Alsdorf (Sieg), Alsdorf Bahnhof"
vrm-2726,,7.890686401418001,50.78066836649401,"Alsdorf (Sieg), Alsdorf Bahnhof"
vrm-2727,,7.890622028369253,50.78070907078106,"Alsdorf (Sieg), Bahnhof"
vrm-2728,,7.89149294472115,50.78167062776609,"Alsdorf (Sieg), Bahnhof Grünebacherhütte"
vrm-2729,,7.877730225412687,50.780019167436805,"Alsdorf (Sieg), Hellerstraße"
vrm-2730,,7.877755393162784,50.780014955385184,"Alsdorf (Sieg), Hellerstraße"
vrm-2731,,7.88405689457315,50.77877210674321,"Alsdorf (Sieg), Kindergarten/Kirche"
vrm-2732,,7.882425913029451,50.77821165934902,"Alsdorf (Sieg), Schule"
vrm-2733,,7.882411324161337,50.77819986436324,"Alsdorf (Sieg), Schule"
vrm-2734,,7.867147133007572,50.77444016622382,"Betzdorf, Alsberg Abzw."
vrm-2735,,7.867072031117369,50.774453735573594,"Betzdorf, Alsberg Abzw."
vrm-2736,,7.871051401076764,50.77757151635398,"Betzdorf, Alsberg Kindergarten"
vrm-2737,,7.860670154970089,50.79161212838291,"Betzdorf, Am Bayersberg"
vrm-2738,,7.870579254445925,50.78765172609632,"Betzdorf, Augustastraße"
vrm-2739,,7.870255986041252,50.78938985204034,"Betzdorf, Bahnhof"
vrm-2740,,7.873832448454247,50.80343773880345,"Betzdorf, BBS Betzdorf-Kirchen"
vrm-2741,,7.873805626350602,50.80344451925032,"Betzdorf, BBS Betzdorf-Kirchen"
vrm-2742,,7.857122135156332,50.8004401063166,"Betzdorf, Benjamin-Fox-Straße"
